vid,name
松花蛋（鸭蛋）,松花蛋（鸭蛋）
芋头糕,芋头糕
鸽蛋百莲汤,鸽蛋百莲汤
什锦水果羹,什锦水果羹
椒麻茄丝,椒麻茄丝
五香麦片粥,五香麦片粥
双菇鲫鱼汤,双菇鲫鱼汤
黄芪煲鹌鹑,黄芪煲鹌鹑
虾仁,虾仁
荷叶肉,荷叶肉
人参香菇大补鸡,人参香菇大补鸡
扁豆泥,扁豆泥
芹菜猪肉蒸饺,芹菜猪肉蒸饺
鸡丝玉米粥,鸡丝玉米粥
水果拌豆腐,水果拌豆腐
花卷鱿鱼,花卷鱿鱼
全烩玉米,全烩玉米
丝瓜毛豆子,丝瓜毛豆子
菜煎饼,菜煎饼
拔丝蜜桔,拔丝蜜桔
苋菜水,苋菜水
豆腐乳粥,豆腐乳粥
参枣米饭,参枣米饭
粳米,粳米
鸡,鸡
蜂蜜马齿苋汁,蜂蜜马齿苋汁
甜瓜西米露,甜瓜西米露
茄子,茄子
武昌鱼,武昌鱼
鲤鱼,鲤鱼
鱼肉鸡蛋汤,鱼肉鸡蛋汤
雪菜水饺,雪菜水饺
金瓜海蜇,金瓜海蜇
椒麻白肉,椒麻白肉
米粉蒸南瓜,米粉蒸南瓜
猴头菇炖鸡,猴头菇炖鸡
酱汁香干,酱汁香干
卤汁香菇,卤汁香菇
豆花蘑菇银耳汤,豆花蘑菇银耳汤
绿菜花竹笋,绿菜花竹笋
鸡胸肉拌菠菜,鸡胸肉拌菠菜
奶油苹果,奶油苹果
油炸鸡蛋烫面球,油炸鸡蛋烫面球
驴肉粥,驴肉粥
鲢鱼炖豆腐,鲢鱼炖豆腐
黄瓜拌豆腐丝,黄瓜拌豆腐丝
砂锅白菜猪肉丸子,砂锅白菜猪肉丸子
糖醋圆白菜,糖醋圆白菜
冰花鸡蛋球,冰花鸡蛋球
鲜蘑丝瓜汤,鲜蘑丝瓜汤
豆蔻陈皮鲫鱼羹,豆蔻陈皮鲫鱼羹
鳗鱼羹,鳗鱼羹
百香青木瓜,百香青木瓜
糖酱黄瓜,糖酱黄瓜
丝瓜蜜饮,丝瓜蜜饮
香菇油菜,香菇油菜
海参虾肉汤,海参虾肉汤
梅子蒸鲈鱼,梅子蒸鲈鱼
小豆节瓜汤,小豆节瓜汤
当归炖甲鱼,当归炖甲鱼
草莓菠菜汁,草莓菠菜汁
番茄炒菜花,番茄炒菜花
丝瓜绿茶汤,丝瓜绿茶汤
上海酱猪肉,上海酱猪肉
核桃姜汁红枣粥,核桃姜汁红枣粥
桂圆枸杞粥,桂圆枸杞粥
白果燕窝瘦肉鹧鸪汤,白果燕窝瘦肉鹧鸪汤
苹果甘蔗番茄汁,苹果甘蔗番茄汁
荷叶粥,荷叶粥
青菜饭,青菜饭
炒芝麻,炒芝麻
黄豆粥,黄豆粥
糟熘鸭肝,糟熘鸭肝
蚝豉,蚝豉
白果猪肚粥,白果猪肚粥
雪里蕻肉片汤,雪里蕻肉片汤
大蒜银花茶,大蒜银花茶
菊花茄子,菊花茄子
炒麦芽肉片汤,炒麦芽肉片汤
糯米豆粥,糯米豆粥
羊肉萝卜粥,羊肉萝卜粥
玉米肥牛,玉米肥牛
玉米粉粥,玉米粉粥
芝麻拌芦荟,芝麻拌芦荟
芦荟汁白果羹,芦荟汁白果羹
薄荷绿豆汤,薄荷绿豆汤
海米木耳烧冬瓜,海米木耳烧冬瓜
附子粥,附子粥
凉拌海米芹菜,凉拌海米芹菜
胡萝卜枸杞汁,胡萝卜枸杞汁
荞麦蒸饺,荞麦蒸饺
冬菇油菜心,冬菇油菜心
法式鲜蘑鸡蛋饼,法式鲜蘑鸡蛋饼
冻豆腐,冻豆腐
木瓜鲜奶,木瓜鲜奶
蜜桃果泥,蜜桃果泥
砂锅鸡肉冬瓜汤,砂锅鸡肉冬瓜汤
肉片粥,肉片粥
黄豆粉,黄豆粉
排骨汤,排骨汤
清炒绿菜花,清炒绿菜花
海鱼汤,海鱼汤
香菇盒子,香菇盒子
韭菜粥,韭菜粥
刀豆腰子,刀豆腰子
清炒桔梗苗,清炒桔梗苗
鸡蓉油菜,鸡蓉油菜
发菜蚝豉粥,发菜蚝豉粥
款冬花粥,款冬花粥
培根白菜粥,培根白菜粥
紫河车牛腱汤,紫河车牛腱汤
肉末胡萝卜炒饭,肉末胡萝卜炒饭
鱼腥草茶,鱼腥草茶
水晶肴肉,水晶肴肉
绿豆薏仁汤,绿豆薏仁汤
酱豆腐汁烧猪肉,酱豆腐汁烧猪肉
苋菜肉片汤,苋菜肉片汤
萝卜羊肉汤,萝卜羊肉汤
白菜,白菜
赤小豆山药粥,赤小豆山药粥
鱼皮,鱼皮
芹菜叶,芹菜叶
胡萝卜山楂汁,胡萝卜山楂汁
冰糖甲鱼,冰糖甲鱼
番茄羊排粥,番茄羊排粥
熟地瑶柱牛骨汤,熟地瑶柱牛骨汤
红烧五花肉,红烧五花肉
桂圆童子鸡,桂圆童子鸡
羊肚,羊肚
镜箱豆腐,镜箱豆腐
怪味兔肉,怪味兔肉
荷叶软蒸鱼,荷叶软蒸鱼
薏米汤,薏米汤
红枣山药粥,红枣山药粥
芥菜魔芋汤,芥菜魔芋汤
草鱼豆腐,草鱼豆腐
冰糖燕窝,冰糖燕窝
慢炖猪肚肺,慢炖猪肚肺
海米扒油菜,海米扒油菜
木瓜煲带鱼,木瓜煲带鱼
乌灵参炖鸡,乌灵参炖鸡
柠檬汁拌水果,柠檬汁拌水果
萝卜火腿粥,萝卜火腿粥
干烧杞麦冬笋,干烧杞麦冬笋
薏米豆腐羹,薏米豆腐羹
桂鱼菠菜蛋花汤,桂鱼菠菜蛋花汤
阿胶炖鸡肉,阿胶炖鸡肉
豆腐鸡血瘦肉汤,豆腐鸡血瘦肉汤
香菜拌水萝卜,香菜拌水萝卜
菊花卷,菊花卷
杏仁糯米粥,杏仁糯米粥
发菜瘦肉粥,发菜瘦肉粥
扁豆猪骨汤,扁豆猪骨汤
荠菜鸡蛋汤,荠菜鸡蛋汤
枸杞猪肝汤,枸杞猪肝汤
意式番茄牛肉凉面,意式番茄牛肉凉面
莲藕蚝豉肉汤,莲藕蚝豉肉汤
鱼肉酸菜豆腐汤,鱼肉酸菜豆腐汤
槟榔糯米粥,槟榔糯米粥
香椿鸡蛋饼,香椿鸡蛋饼
烤猪肉（一）,烤猪肉（一）
清炒金花菜,清炒金花菜
腰果虾仁,腰果虾仁
菠萝拌土豆,菠萝拌土豆
红花黑豆鲶鱼汤,红花黑豆鲶鱼汤
芦荟苹果汁,芦荟苹果汁
姜枣红糖汤,姜枣红糖汤
土豆泥子汤,土豆泥子汤
南瓜炖牛肉,南瓜炖牛肉
清蒸石斑鱼,清蒸石斑鱼
凤梨饭,凤梨饭
大枣人参汤,大枣人参汤
双宝糙米乳,双宝糙米乳
猪肝番茄汤,猪肝番茄汤
猪骨沙参汤,猪骨沙参汤
炸菜花,炸菜花
豆腐皮拌莴笋,豆腐皮拌莴笋
杏仁萝卜猪肺汤,杏仁萝卜猪肺汤
桂花银鱼,桂花银鱼
番茄拌菜花,番茄拌菜花
酱茄子,酱茄子
天麻补脑汤,天麻补脑汤
鲜香白菜羹,鲜香白菜羹
蛋蓉玉米羹,蛋蓉玉米羹
清炒红菜苔,清炒红菜苔
拌炒香菇,拌炒香菇
茄子盅,茄子盅
护国菜,护国菜
银耳鸽蛋,银耳鸽蛋
猪肉炖茄子,猪肉炖茄子
黄豆芽排骨豆腐汤,黄豆芽排骨豆腐汤
茯苓饼,茯苓饼
首乌豆腐汤,首乌豆腐汤
车前叶苋菜粥,车前叶苋菜粥
四宝鸡肉,四宝鸡肉
虾仁生菜,虾仁生菜
猪肉蛋卷,猪肉蛋卷
脆爆海带,脆爆海带
凤梨果仁松糕,凤梨果仁松糕
冰糖莼菜粥,冰糖莼菜粥
蛋丝烧肉炒饭,蛋丝烧肉炒饭
菠菜羹,菠菜羹
山楂茶,山楂茶
炒空心菜,炒空心菜
青红萝卜猪脚蚝豉汤,青红萝卜猪脚蚝豉汤
扒栗子白菜,扒栗子白菜
芹菜益母汤,芹菜益母汤
清明菜炒鸡蛋,清明菜炒鸡蛋
苦瓜肉丝汤,苦瓜肉丝汤
人参石膏鸡肉汤,人参石膏鸡肉汤
黄芪鸡汁粥,黄芪鸡汁粥
鸭心燕窝汤,鸭心燕窝汤
竹笋拌毛豆,竹笋拌毛豆
狗肉汤,狗肉汤
银鱼芥菜粥,银鱼芥菜粥
鹌鹑红豆粥,鹌鹑红豆粥
竹笋香菇汤,竹笋香菇汤
葱豉黄酒汤,葱豉黄酒汤
发菜煲瘦肉汤,发菜煲瘦肉汤
酱芹菜叶,酱芹菜叶
冰糖荔枝,冰糖荔枝
黄豆排骨汤,黄豆排骨汤
芥菜,芥菜
土豆烤猪肉,土豆烤猪肉
高丽参附子炖鸡肉,高丽参附子炖鸡肉
果汁白菜,果汁白菜
山药豆腐汤,山药豆腐汤
牛肉灌汤蒸饺,牛肉灌汤蒸饺
车前草鸡骨草炖鱼头,车前草鸡骨草炖鱼头
生炖鲤鱼豆腐,生炖鲤鱼豆腐
白术扣烧牛肉,白术扣烧牛肉
冬瓜肉末羹,冬瓜肉末羹
香菇扒小白菜,香菇扒小白菜
黄米面炸糕,黄米面炸糕
生菜鸭掌,生菜鸭掌
菜花烧香菇,菜花烧香菇
圆白菜,圆白菜
猪皮红枣羹,猪皮红枣羹
茶鸡蛋,茶鸡蛋
炖五香牛肉,炖五香牛肉
孢子甘蓝,孢子甘蓝
虾仁豆腐羹,虾仁豆腐羹
虾皮炒菠菜,虾皮炒菠菜
花生奶露,花生奶露
牛肉菜花汤,牛肉菜花汤
沙丁鱼煲,沙丁鱼煲
薇菜,薇菜
青豌豆拌土豆泥,青豌豆拌土豆泥
红辣椒,红辣椒
芦笋粥,芦笋粥
当归炖乌鸡,当归炖乌鸡
胡萝卜羊肝粥,胡萝卜羊肝粥
清莲花豆腐,清莲花豆腐
桑寄生老母鸡汤,桑寄生老母鸡汤
香菇薏米饭,香菇薏米饭
红萝卜瘦肉鸡肝笋菇汤,红萝卜瘦肉鸡肝笋菇汤
煮糟青鱼,煮糟青鱼
番茄蛋饺,番茄蛋饺
黄瓜海带泡菜汤,黄瓜海带泡菜汤
葱油芋头,葱油芋头
海参肉片汤,海参肉片汤
银杏薏米莲子冬菇汤,银杏薏米莲子冬菇汤
银花当归茶,银花当归茶
南瓜,南瓜
鸭,鸭
蟹肉饭,蟹肉饭
山楂麦芽鸭肾汤,山楂麦芽鸭肾汤
莴笋粥,莴笋粥
丝瓜炒面筋,丝瓜炒面筋
佛手白菜,佛手白菜
海米油菜心,海米油菜心
龙眼酸枣仁饮,龙眼酸枣仁饮
阳春面,阳春面
鹌鹑蛋奶露,鹌鹑蛋奶露
奶油,奶油
木耳菜,木耳菜
蒸猪蹄筋,蒸猪蹄筋
薤白粥,薤白粥
清炒茼蒿菜,清炒茼蒿菜
荠菜,荠菜
煎酿茄子,煎酿茄子
鲮鱼黄豆粥,鲮鱼黄豆粥
菠菜炖猪蹄,菠菜炖猪蹄
腰果拌西芹,腰果拌西芹
猪肉玉米粥,猪肉玉米粥
酱苹果,酱苹果
冬虫夏草鸡,冬虫夏草鸡
小米素羹,小米素羹
小麦粥,小麦粥
板栗烧白菜,板栗烧白菜
羊肉温补汤,羊肉温补汤
葡萄沙拉,葡萄沙拉
粉皮拌虾仁,粉皮拌虾仁
冬菇椰菜豆腐粉丝汤,冬菇椰菜豆腐粉丝汤
香汁茄子,香汁茄子
鸡肉冬菇蒸饺,鸡肉冬菇蒸饺
榨菜肉丝粥,榨菜肉丝粥
氽羊肉菜饭,氽羊肉菜饭
番茄鱼肉末,番茄鱼肉末
烧茄子,烧茄子
羊肉烩面,羊肉烩面
炖青鱼,炖青鱼
香菇鲜肉包,香菇鲜肉包
豆腐干炒韭菜,豆腐干炒韭菜
芝麻茄条,芝麻茄条
炝黄瓜片,炝黄瓜片
萝卜枸杞炖鸭肝,萝卜枸杞炖鸭肝
大麦薏仁茯苓粥,大麦薏仁茯苓粥
香菇烧麦,香菇烧麦
土豆胡萝卜片,土豆胡萝卜片
紫菜豆花羹,紫菜豆花羹
荔枝煲鸭汤,荔枝煲鸭汤
山药扁豆粥,山药扁豆粥
木耳炒豆腐皮,木耳炒豆腐皮
猪肚粥,猪肚粥
姜汁炒章鱼,姜汁炒章鱼
姜韭牛奶羹,姜韭牛奶羹
芹菜拌海带,芹菜拌海带
海米冬瓜,海米冬瓜
莲子桂圆煨猪肉,莲子桂圆煨猪肉
南瓜排骨汤,南瓜排骨汤
凉拌海蜇皮,凉拌海蜇皮
人参鸽蛋汤,人参鸽蛋汤
煮干丝鸡汤,煮干丝鸡汤
鸡蛋银耳羹,鸡蛋银耳羹
发菜鸡卷,发菜鸡卷
虾米冬瓜火腿鸭汤,虾米冬瓜火腿鸭汤
银耳甘笋淡菜猪脚汤,银耳甘笋淡菜猪脚汤
红豆西米羹,红豆西米羹
拌韭菜花,拌韭菜花
蛋炒菜花,蛋炒菜花
银杏白菜,银杏白菜
三鲜苦瓜汤,三鲜苦瓜汤
莲子红豆沙,莲子红豆沙
水萝卜拌菠菜,水萝卜拌菠菜
鸭架栗子白菜汤,鸭架栗子白菜汤
炝豇豆,炝豇豆
小黄瓜凉拌面,小黄瓜凉拌面
牛乳红茶,牛乳红茶
炸洋葱,炸洋葱
绿豆竹叶粥,绿豆竹叶粥
山药粥,山药粥
炒绿豆芽,炒绿豆芽
苹果草莓汁,苹果草莓汁
糖醋红柿子椒,糖醋红柿子椒
清汤鲈鱼羹,清汤鲈鱼羹
鲫鱼豆腐汤,鲫鱼豆腐汤
牡蛎(鲜),牡蛎(鲜)
百合花生汤,百合花生汤
虾仁番茄饺,虾仁番茄饺
贝菜炖蟹肉,贝菜炖蟹肉
肉松,肉松
苋菜豆腐养肝汤,苋菜豆腐养肝汤
归参鸡汤,归参鸡汤
胡萝卜炒木耳,胡萝卜炒木耳
苦瓜排骨汤,苦瓜排骨汤
竹荪玉笋粥,竹荪玉笋粥
炒花生,炒花生
凉拌鱼腥草,凉拌鱼腥草
清田鸡腿,清田鸡腿
菠菜,菠菜
薏米鸭肉冬瓜海参汤,薏米鸭肉冬瓜海参汤
肉丝榨菜汤,肉丝榨菜汤
芡实白果粥,芡实白果粥
板栗烧菜心,板栗烧菜心
香干拌芹菜叶,香干拌芹菜叶
百合芦笋汤,百合芦笋汤
山药粉苡米粥,山药粉苡米粥
冬笋鸡丝春卷,冬笋鸡丝春卷
参芪羊肉粥,参芪羊肉粥
红油菜花,红油菜花
苦瓜瘦肉煲,苦瓜瘦肉煲
贵妃鸡翅,贵妃鸡翅
鸭掌,鸭掌
芹菜,芹菜
熏鸡拌黄瓜,熏鸡拌黄瓜
香蕉粥,香蕉粥
银耳蒸黄鱼,银耳蒸黄鱼
煮花椒童子鸡,煮花椒童子鸡
鱼头炖豆腐,鱼头炖豆腐
珍珠米糊,珍珠米糊
茭白,茭白
菊楂决明饮,菊楂决明饮
枸杞炖鲫鱼,枸杞炖鲫鱼
虾皮香芹燕麦粥,虾皮香芹燕麦粥
荞麦面条,荞麦面条
羊肉黑豆炖当归,羊肉黑豆炖当归
拌荠菜,拌荠菜
白菜烧虾段,白菜烧虾段
芹菜炒鳝鱼,芹菜炒鳝鱼
豆豉鲜鱼,豆豉鲜鱼
腊鸭肝肠(鸭肠),腊鸭肝肠(鸭肠)
川贝百合炖雪梨,川贝百合炖雪梨
龙眼肉汤,龙眼肉汤
芋头萝卜菜,芋头萝卜菜
乳鸽银耳汤,乳鸽银耳汤
青油菜炒银鱼丝,青油菜炒银鱼丝
赤砂糖,赤砂糖
韭菜包,韭菜包
牛奶花椰菜泥,牛奶花椰菜泥
参芪粥,参芪粥
菠萝粥,菠萝粥
芝麻蜂蜜粥,芝麻蜂蜜粥
莲子龙眼汤,莲子龙眼汤
鲜笋平鱼片,鲜笋平鱼片
黑木耳炒猪肝,黑木耳炒猪肝
鲜贝,鲜贝
红糖姜汤,红糖姜汤
鲢鱼丝瓜汤,鲢鱼丝瓜汤
川贝杏仁蒸雪梨,川贝杏仁蒸雪梨
参芪归姜羊肉羹,参芪归姜羊肉羹
芹菜拌蜇皮,芹菜拌蜇皮
鹌鹑蛋竹荪汤,鹌鹑蛋竹荪汤
洋葱虾米豆腐番茄汤,洋葱虾米豆腐番茄汤
红枣桂圆蛋汤,红枣桂圆蛋汤
凉拌豇豆,凉拌豇豆
糯米莲藕,糯米莲藕
子姜,子姜
五香芹菜豆,五香芹菜豆
三丝发菜,三丝发菜
桂花馒头,桂花馒头
草菇汤,草菇汤
香菇小油菜,香菇小油菜
燕窝粥,燕窝粥
西兰花炒虾仁,西兰花炒虾仁
参枣鳝鱼汤,参枣鳝鱼汤
柿饼粥,柿饼粥
荠菜百合粥,荠菜百合粥
白果（鲜）,白果（鲜）
香菇木耳淡菜汤,香菇木耳淡菜汤
生菜拌蛋片,生菜拌蛋片
羊排炖鲫鱼,羊排炖鲫鱼
胡萝卜拌莴笋,胡萝卜拌莴笋
鹌鹑大枣莲子汤,鹌鹑大枣莲子汤
鲫鱼,鲫鱼
茉莉花粥,茉莉花粥
双决明粥,双决明粥
烩豆腐丁,烩豆腐丁
陈皮瘦肉粥,陈皮瘦肉粥
天麻脑花,天麻脑花
面条(干切面),面条(干切面)
卤汁黄豆,卤汁黄豆
肉片炒菜花,肉片炒菜花
首乌红枣鸡蛋汤,首乌红枣鸡蛋汤
花生烤麸粥,花生烤麸粥
鸡肝枸杞汤,鸡肝枸杞汤
豆腐鸭架汤,豆腐鸭架汤
猪肚,猪肚
芽菜蛋羹,芽菜蛋羹
胡萝卜香蕉汁,胡萝卜香蕉汁
菠菜豆腐蛋花汤,菠菜豆腐蛋花汤
苜蓿肉,苜蓿肉
糖醋鱼脯,糖醋鱼脯
肉末菜粥,肉末菜粥
黄瓜拌粉皮,黄瓜拌粉皮
银鱼火锅,银鱼火锅
油菜苹果牛奶汁,油菜苹果牛奶汁
红油拌平菇,红油拌平菇
驴肉,驴肉
瓜烧白菜,瓜烧白菜
锅塌番茄,锅塌番茄
牛肚枳壳砂仁汤,牛肚枳壳砂仁汤
桔梗粥,桔梗粥
山药软炸兔,山药软炸兔
干烧冬笋令,干烧冬笋令
莲藕陈皮乳鸽汤,莲藕陈皮乳鸽汤
茼蒿水饺,茼蒿水饺
苦杏仁粥,苦杏仁粥
西芹菠萝汁,西芹菠萝汁
油焖茄子,油焖茄子
葡萄干莲子汤,葡萄干莲子汤
口蘑烧萝卜,口蘑烧萝卜
胡桃肉藕粉糊,胡桃肉藕粉糊
羊腰黑豆汤,羊腰黑豆汤
蛋糕,蛋糕
马齿苋饮,马齿苋饮
冬瓜汤,冬瓜汤
红枣银耳粥,红枣银耳粥
黄瓜盅,黄瓜盅
瓜条拌藕片,瓜条拌藕片
陈皮煮冬瓜,陈皮煮冬瓜
桂圆栗子粥,桂圆栗子粥
凉拌苦瓜丝,凉拌苦瓜丝
红萝卜,红萝卜
金樱子粥,金樱子粥
薏米莲子粥,薏米莲子粥
清炖鲫鱼,清炖鲫鱼
松仁炒鸽肉,松仁炒鸽肉
白茯苓粥,白茯苓粥
双红排骨汤,双红排骨汤
鸡腿菇炖笋,鸡腿菇炖笋
鲜豌豆烩里脊,鲜豌豆烩里脊
荸荠粉,荸荠粉
猪蹄当归粥,猪蹄当归粥
肉末醋卤面,肉末醋卤面
猪肉皮,猪肉皮
虾仁韭菜,虾仁韭菜
鸡蛋拌土豆泥,鸡蛋拌土豆泥
乌龟茯苓汤,乌龟茯苓汤
白菜卷,白菜卷
清蒸大龙虾,清蒸大龙虾
土豆汤,土豆汤
蛏子炒鸡蛋,蛏子炒鸡蛋
田螺蚌肉汤,田螺蚌肉汤
香干炒芹菜,香干炒芹菜
猪腰薏仁粥,猪腰薏仁粥
珊瑚白菜墩,珊瑚白菜墩
山药薏米红枣粥,山药薏米红枣粥
香菇烧淡菜,香菇烧淡菜
车前叶萝卜粥,车前叶萝卜粥
杏仁拌芥兰,杏仁拌芥兰
干贝猪瘦肉汤,干贝猪瘦肉汤
绿豆冬瓜汤,绿豆冬瓜汤
赤小豆冬瓜祛湿汤,赤小豆冬瓜祛湿汤
腊肠香米粥,腊肠香米粥
清蒸山药炉鸭,清蒸山药炉鸭
豆腐烧肉泥,豆腐烧肉泥
西红柿猪肝瘦肉汤,西红柿猪肝瘦肉汤
百合红枣粥,百合红枣粥
灵芝鸡肉汤,灵芝鸡肉汤
小葱老姜汤,小葱老姜汤
山药炖鲤鱼,山药炖鲤鱼
红枣炖猪肉,红枣炖猪肉
泥鳅粥,泥鳅粥
海带荸荠饮,海带荸荠饮
腌芥菜头,腌芥菜头
胡萝卜炒肉丝,胡萝卜炒肉丝
瓜皮蚕豆汤,瓜皮蚕豆汤
黄瓜海蜇,黄瓜海蜇
芝麻蒜苔,芝麻蒜苔
鸭肉菜包,鸭肉菜包
香菜,香菜
人参乌骨鸡,人参乌骨鸡
三鲜蘑菇,三鲜蘑菇
绿豆沙,绿豆沙
牛奶椰汁,牛奶椰汁
雪耳炖木瓜,雪耳炖木瓜
咸肉,咸肉
栗豆腐,栗豆腐
酱汁春笋,酱汁春笋
油卤豆腐,油卤豆腐
地瓜牛奶,地瓜牛奶
枸杞鲈鱼汤,枸杞鲈鱼汤
炖鸡翅,炖鸡翅
清炖甲鱼,清炖甲鱼
鸳鸯河虾,鸳鸯河虾
鸡丝拌芹菜,鸡丝拌芹菜
氽毛豆丸子,氽毛豆丸子
培根蜜枣粥,培根蜜枣粥
苋菜(紫),苋菜(紫)
紫菜蛋花汤,紫菜蛋花汤
猪肚内金汤,猪肚内金汤
清烩虾仁,清烩虾仁
生菜,生菜
萝卜丝带鱼,萝卜丝带鱼
凉拌莴苣丝,凉拌莴苣丝
姜丝萝卜汤,姜丝萝卜汤
栗子大枣炖母鸡,栗子大枣炖母鸡
白酒,白酒
蘑菇地栗,蘑菇地栗
黑豆腐皮汤,黑豆腐皮汤
海参汤,海参汤
鱼蓉菠菜粥,鱼蓉菠菜粥
豆腐海带汤,豆腐海带汤
黑木耳粥,黑木耳粥
牛筋花生汤,牛筋花生汤
香蕉土豆泥,香蕉土豆泥
芝麻芹菜丁,芝麻芹菜丁
拔丝山药,拔丝山药
苦瓜粥,苦瓜粥
冰糖银耳,冰糖银耳
海参羊肉汤,海参羊肉汤
茄子粥,茄子粥
蚕豆粥,蚕豆粥
人参黄芪莲子粥,人参黄芪莲子粥
百合红枣银杏牛肉羹,百合红枣银杏牛肉羹
桂枣炖猪心,桂枣炖猪心
糯米粥,糯米粥
黑木耳大枣汤,黑木耳大枣汤
香椿鲐鱼,香椿鲐鱼
芝麻红糖饮,芝麻红糖饮
海参奶汤,海参奶汤
薄荷莲子羹,薄荷莲子羹
枸杞炖乌骨鸡,枸杞炖乌骨鸡
蜂蜜拌芦荟,蜂蜜拌芦荟
红花糯米粥,红花糯米粥
香菇油菜面筋粥,香菇油菜面筋粥
凉拌海带丝,凉拌海带丝
黄油菜花,黄油菜花
花生糯米糕,花生糯米糕
烟肉白菜粥,烟肉白菜粥
软炸鱼卷,软炸鱼卷
蘑菇木耳西兰花腐竹汤,蘑菇木耳西兰花腐竹汤
山楂麦芽饮,山楂麦芽饮
生地煲鸭蛋,生地煲鸭蛋
香椿头饺,香椿头饺
茄子炒牛肉,茄子炒牛肉
豉油菜生鱼,豉油菜生鱼
杞子南枣煲鸡蛋,杞子南枣煲鸡蛋
鸡汤面条,鸡汤面条
荠菜丸子,荠菜丸子
熘炒黄花猪腰,熘炒黄花猪腰
熏猪肉,熏猪肉
蜜枣猪肺汤,蜜枣猪肺汤
甘蔗牛肉丸,甘蔗牛肉丸
核桃芝麻百合粥,核桃芝麻百合粥
紫菜包饭,紫菜包饭
枸杞菠萝银耳汤,枸杞菠萝银耳汤
素烧蚕豆,素烧蚕豆
泡打粉,泡打粉
丝瓜蘑菇肉片汤,丝瓜蘑菇肉片汤
银耳炖木瓜,银耳炖木瓜
银耳拌山楂,银耳拌山楂
三鲜茄子,三鲜茄子
鸡蛋黄,鸡蛋黄
泡黄瓜,泡黄瓜
菊花鲈鱼,菊花鲈鱼
火腿冬瓜汤,火腿冬瓜汤
黄豆芽炖豆腐,黄豆芽炖豆腐
山药红枣羹,山药红枣羹
蘑菇（干）,蘑菇（干）
黄豆小米粥,黄豆小米粥
五味花生,五味花生
洋葱汤,洋葱汤
蛤蜊,蛤蜊
香菇鸡丝羹,香菇鸡丝羹
人参猪肚,人参猪肚
枣桃粥,枣桃粥
排骨煮白萝卜,排骨煮白萝卜
鳗鱼山药饭,鳗鱼山药饭
黄花木耳猪蹄汤,黄花木耳猪蹄汤
蛋花荸荠露,蛋花荸荠露
人参炖乌鸡,人参炖乌鸡
芹菜拌豆腐干,芹菜拌豆腐干
木耳肉片汤,木耳肉片汤
牛奶冬瓜,牛奶冬瓜
枸杞叶芹菜粥,枸杞叶芹菜粥
人参粳米粥,人参粳米粥
白果炒百合,白果炒百合
蛋液鲫鱼羹,蛋液鲫鱼羹
肉末烧海参,肉末烧海参
双豆羹,双豆羹
生鱼红枣汤,生鱼红枣汤
菠菜炒肉片,菠菜炒肉片
荠菜荸荠汤,荠菜荸荠汤
鸭骨雪菜汤,鸭骨雪菜汤
米须芽菜猪红汤,米须芽菜猪红汤
丁香酸梅汤,丁香酸梅汤
红豆排骨汤,红豆排骨汤
猪腰子,猪腰子
萝卜干炒饭,萝卜干炒饭
芝麻蜜糊,芝麻蜜糊
茄酱菜花,茄酱菜花
豌豆拌土豆,豌豆拌土豆
银花薄荷饮,银花薄荷饮
南瓜奶汤,南瓜奶汤
小白菜猪肉饺,小白菜猪肉饺
绿豆芽拌海带,绿豆芽拌海带
番茄大豆芽草菇豆腐汤,番茄大豆芽草菇豆腐汤
玉米面（黄）,玉米面（黄）
焖大虾,焖大虾
云耳枸杞蘑菇夜香花汤,云耳枸杞蘑菇夜香花汤
小米红糖粥,小米红糖粥
刀削面,刀削面
青椒炒肉丝,青椒炒肉丝
酱牛肉,酱牛肉
冬菇苋菜汤,冬菇苋菜汤
鲜蚕豆紫菜汤,鲜蚕豆紫菜汤
鹅,鹅
咸蛋苦瓜,咸蛋苦瓜
荠菜家常饼,荠菜家常饼
鹌鹑蛋汤,鹌鹑蛋汤
麦冬小麦粥,麦冬小麦粥
金针菊花肉片汤,金针菊花肉片汤
茯苓莲子粥,茯苓莲子粥
菊花龙井茶,菊花龙井茶
芥菜炒蚕豆,芥菜炒蚕豆
炝炒西兰花,炝炒西兰花
鲜蘑烧扁豆,鲜蘑烧扁豆
翡翠春笋,翡翠春笋
猕猴桃苡仁粥,猕猴桃苡仁粥
核桃阿胶膏,核桃阿胶膏
鹌鹑蛋小米羹,鹌鹑蛋小米羹
鱼米油菜心,鱼米油菜心
水果蛋糕,水果蛋糕
何首乌牛肉汤,何首乌牛肉汤
萝卜香菇豆苗汤,萝卜香菇豆苗汤
仙人粥,仙人粥
荸荠豆腐汤,荸荠豆腐汤
素烧四季豆,素烧四季豆
葱油白萝卜,葱油白萝卜
蟹黄,蟹黄
山药大枣粥,山药大枣粥
芦笋扒冬瓜,芦笋扒冬瓜
羊奶,羊奶
扇贝(鲜),扇贝(鲜)
百合粥,百合粥
蘑菇蒸鸡块,蘑菇蒸鸡块
海参（水浸）,海参（水浸）
菠菜水饺,菠菜水饺
鲜百合烧肉,鲜百合烧肉
花生猪蹄汤,花生猪蹄汤
生菜包肉,生菜包肉
鸡腿菇炒莴笋,鸡腿菇炒莴笋
鸡蛋炒青豆,鸡蛋炒青豆
蛋皮烧肉饭包,蛋皮烧肉饭包
腰果,腰果
赤豆鲫鱼汤,赤豆鲫鱼汤
