src_id,tag_id
鼻疽假单胞菌肺炎,绿豆
新疆出血热,赤小豆
微小病变性肾病,啤酒
癔症,白扁豆
胃石症,蛤蜊
风搔痒,咸鱼
胃隔膜,核桃
湿热病,绿豆
脑脊液漏,白扁豆
毛滴虫病,鸡蛋黄
骶骨骨折,青豆
子宫息肉,海蟹
甲状旁腺功能减退症,白扁豆
肺转移瘤,白酒
楚尔盖分枝杆菌感染,啤酒
食物过敏性哮喘,啤酒
十二指肠溃疡,田螺
急性右侧心力衰竭,腐竹
甲状腺炎,白扁豆
紫外线伤,腐竹
器械性食管损伤,蜂蜜
酒精中毒,河虾
肝硬化男性性功能减弱综合征,赤小豆
眼眶击出性骨折,咸鸭蛋
胸椎骨折,辣椒(青、尖)
不随意运动,啤酒
颈腰综合征,田螺
散发性脑炎,赤砂糖
代谢性酸中毒,黑豆
继发性白血病,鹿肉
毛细血管扩张性共济失调综合征,鸡蛋黄
处女膜闭锁,白酒
咽喉部外伤,草鱼
青春期功能失调性子宫出血病,啤酒
小儿急性出血性坏死性肠炎,花生（炒）
臭汗症,赤小豆
软骨肉瘤,白酒
咳嗽性哮喘,鹿肉
特发性肺纤维化,白扁豆
蝎螫伤,干腌菜
向颈段脊髓供血的根动脉缺血症候群,螃蟹
阴茎癌,啤酒
胃畸胎瘤,核桃
肾阳虚,鸭血(白鸭)
恶性淋巴瘤,干腌菜
进行性色素性紫癜性皮病,白扁豆
交感性眼炎,田螺
白血病性咽峡炎,白扁豆
冻僵,草鱼
小儿喘息样支气管炎,河虾
甲状旁腺功能减退性心肌病,白扁豆
肝性脊髓病,鸡腿
梦游症,螃蟹
脊柱疾病,鸭蛋
鱼肝中毒,白酒
强直性脊柱炎性巩膜炎,啤酒
小叶增生,红辣椒
小儿高热,咸鸭蛋
夹色伤寒,杏仁
小儿硬皮病,咸鸭蛋
牙列稀疏,白酒
分娩,螃蟹
泪液分泌过多,赤小豆
第三腰椎横突综合征,白酒
淋巴管瘤,螺丝菜
手指撕脱性骨折,辣椒(红、尖、干)
小儿糖尿病,白扁豆
流行性出血热,白酒
肾及输尿管重复畸形,鹿肉
阴道白斑,白酒
小儿睾丸扭转,白酒
先天性大疱性鱼鳞病样红皮病,白酒
鼻炎,白扁豆
氨基酸尿症,啤酒
干酪性鼻窦炎,韭菜
大楼病综合征,韭菜
颅骨骨膜窦,淡菜(鲜)
原发性皮肤淀粉样变性,猪肚
衣原体淋巴肉芽肿,啤酒
幼儿急疹,干腌菜
出血性疾病,啤酒
结肠扭转,银鱼
颅内肿瘤,猪肚
牙结石,洋葱
躯体疾病伴发的精神障碍,鸡蛋黄
白细胞减少症,鸭血(白鸭)
先天性纯红细胞再生障碍性贫血,鸡翅
口腔扁平苔藓,白扁豆
老年人脑出血,淡菜(鲜)
肺癌肝转移,辣椒(青、尖)
缩窄性心包炎,鹅肉
癔病性昏厥,田螺
巨膀胱-小结肠-肠蠕动不良综合征,黑豆
Machado-Joseph病,红葡萄酒
小儿肾静脉血栓形成,螃蟹
肘内翻畸形,咸鸭蛋
结节性多动脉炎,虾皮
自身免疫性肝病,松子仁
毛滴虫病,白酒
药物性肝病,咸鸭蛋
先天性胆总管囊肿,啤酒
股动脉瘤,鸡蛋黄
幽闭空间恐惧症,辣椒(青、尖)
背肌筋膜炎,腌雪里蕻
扁桃体炎,三文鱼
尺骨上1/3骨折合并桡骨头脱位,白扁豆
心室扑动和心室颤动,咸鸭蛋
消化系癌伴血液病综合征,青豆
复发性风湿病,白酒
丘疹性血管增生,白酒
成骨不全,白扁豆
横膈下结肠嵌入综合征,杏仁
小儿肾淀粉样变性,螃蟹
嗜酸细胞性胃肠炎,南瓜子仁
禽流感,猪里脊肉
原发性血小板减少性紫瘢,啤酒
恶性高血压视网膜病变,青豆
第四脑室肿瘤,咸鸭蛋
急性化脓性乳突炎,白扁豆
中暑痉挛,赤小豆
颧骨骨折,腐竹
痔疮,腐竹
狂犬病,鹅肉
空洞型肺结核,韭菜
血稠,海虾
胃溃疡出血,油豆腐
单纯疱疹病毒肺炎,啤酒
类风湿性关节炎肾损害,啤酒
便血,鹿肉
急性结石性胆囊炎,杏仁
肺转移性肿瘤,干腌菜
尺神经损伤,白扁豆
风寒犯肺,咸肉
男性生殖系结核,啤酒
上肢深静脉血栓形成,田螺
脆弱性骨硬化,白扁豆
腘肌肌腱炎,鸡肉
嵌顿包茎,沙丁鱼
肾盂旁囊肿,辣椒(红、尖、干)
压迫性视神经病变,咸鸭蛋
腺样体肥大,花生仁（炸）
淀粉样变病,油豆腐
出血性输卵管炎,麦芽糖
急性肺炎,白酒
锁合,白酒
沙门氏菌性肠炎,香肠
外阴白化病,鹅
椎管狭窄,腐竹
变形性骨炎,白扁豆
增龄性黄斑变性,啤酒
小儿麻痹症,红豆沙
面肌瘫痪,鸭血(白鸭)
胫腓骨骨折,白酒
溶血性黄疸,螃蟹
胆汁性腹膜炎,蜂蜜
经行泄水,田螺
阴道肿瘤,羊油
小儿动脉瘤样骨囊肿,河蚌
特发性嗜酸性粒细胞增多综合征,白酒
嗜酸细胞增多性非变态反应性鼻炎,赤小豆
中暑,螃蟹
肠系膜裂孔疝,黑豆
重症肌无力,腐竹
先天性耳聋,杏仁
失眠症,赤小豆
肠易激综合征,白扁豆
肩关节结核,虾皮
基底节血肿,啤酒
小儿热带嗜酸性粒细胞增多症,杏仁
颅内脊索瘤,田螺
老年大便失禁,花生仁（炸）
慢性淋巴细胞白血病,鹿肉
小儿法洛四联症,龙虾
急性心功能不全,猪油（板油）
急性单纯性咽炎,白扁豆
小细胞低色素性贫血,芥菜
小儿慢性肾功能衰竭,杏仁
创伤性气胸,啤酒
膜增生性肾小球肾炎,白酒
老年人脑心综合征,黄酒
色素性紫癜性苔藓样皮病,白酒
小儿慢性肺炎,白扁豆
肾结核对侧肾积水,鹿肉
肝源性肾损害,白砂糖
子宫颈平滑肌瘤,啤酒
钙化性肌腱炎,赤小豆
细菌性痢疾,螃蟹
药物或化学物质所致的色素沉着,咸鸭蛋
髌骨脱位,绿豆
口腔干燥综合征,白酒
鼻孢子虫病,白酒
嗜睡症,啤酒
X联锁鱼鳞病,啤酒
小儿原发性纤毛运动障碍,绿豆
泪腺肿瘤,白酒
小儿慢性粒细胞白血病,花生（炒）
喉部钝挫伤,白酒
肱骨髁上骨折,草鱼
髋关节结核,啤酒
流行性腮腺炎,大蒜
女性不孕症,啤酒
联合瓣膜病变,白酒
太阳病,腐竹
斜颈,干腌菜
关节脱位,螺丝菜
中枢神经兴奋药中毒,白酒
白血病,田螺
急性泪囊炎,赤小豆
固定性斜视,绿豆
伴有虹膜睫状体炎的继发性青光眼,鸭血(白鸭)
心包转移瘤,绿豆
梅勒尼坏疽,鸡蛋黄
男性生殖系结核,白酒
肺转移瘤,腐竹
宫颈复发癌,花生仁（炸）
须部假毛囊炎,花生仁（炸）
泌尿道肿瘤,鸡蛋黄
马牙,鸡肝
肘外翻畸形,鹅肉
咳嗽性哮喘,杏仁
小脑萎缩,田螺
传染性软疣,猪小排（猪肋排）
恶性肿瘤所致贫血,白酒
先天性胸骨后膈疝,螃蟹
急性骨髓性白血病,啤酒
过敏性紫癜,绿豆
抽动秽语综合征,黑豆
老年人低血糖昏迷,淡菜(鲜)
肾动脉闭塞,杏仁
闭经溢乳综合征,杏仁
性功能异常伴发的精神障碍,咸鸭蛋
小儿发烧,白酒
心脏骤停与心肺脑复苏,螃蟹
急性脊髓炎,杏仁
肾周围炎,白酒
缺血性坏死,黄酒
甲状腺弥漫性病变,白酒
病理性神经损伤,鸭肉
卵泡腺细胞增殖综合征,猪脑
甲内型甲真菌病,鸡肝
盆腔疾病,白酒
迟发性外伤性脑内血肿,黑豆
透析性骨关节病,鸭血(白鸭)
急性侵袭型肺曲霉病,咸鸭蛋
髓性多汗症,螃蟹
气臌,三文鱼
母儿血型不合溶血病,绿豆
多发性骨髓瘤病肾病,白酒
子宫内膜癌,绿豆
多胎,姜
维生素B1缺乏症,啤酒
胫骨平台骨折,田螺
沙雷菌肺炎,啤酒
阴茎淋巴管炎,韭菜
毒性结节性甲状腺肿,鸡肝
青春期厌食症,白酒
创伤性窒息,鸡心
肥胖症,松子仁
帽状腱膜下脓肿,白酒
外阴平滑肌瘤,鹅
神经性厌食症与神经性贪食症,鹿肉
男性不育症,杏仁
腕枪刺状畸形,蛤蜊
视网膜动脉阻塞,腐竹
老年人上消化道出血,黄酒
流注,沙丁鱼
小脑扁桃体下疝,啤酒
乳头溢液,白酒
尿道旁腺癌,干腌菜
色素性紫癜性苔藓样皮病,啤酒
巴德-吉亚利综合征,白酒
喉炎,猪肉皮
闭塞性动脉硬化,杏仁
下颌下隙感染,白酒
前列腺囊肿,干腌菜
淋巴管平滑肌瘤,鸭蛋
小儿糖原贮积病Ⅱ型,咸鸭蛋
急性宫颈炎,鸡肝
乙状结肠间疝,鸡爪
局限型间皮瘤,油豆腐
胃息肉,啤酒
挛痹,鸡肝
肠道肿瘤,红辣椒
风湿性关节炎,干腌菜
红外线伤,赤小豆
五氯酚钠中毒,啤酒
软化斑,白酒
阴虚发热,三文鱼
围生期心肌病,咸鸭蛋
胞痹,咸鸭蛋
背肌筋膜炎,腌韭菜花
流行性斑疹伤寒,白扁豆
青少年及小儿阴道透明细胞癌,江米酒
再生障碍性贫血,干腌菜
小儿急性胆囊炎,干腌菜
大疱性类天疱疮,啤酒
围绝经期前后的外阴白色病变,咸鸭蛋
创伤性休克,黑豆
老年人巨幼细胞性贫血,黄酒
妊娠合并心房间隔缺损,白酒
正中神经损伤,白酒
赖特综合征性巩膜炎,白酒
神经纤维瘤病,白酒
闭锁肺综合征,杏仁
肺门淋巴结核,韭菜
小儿生长激素缺乏症,白砂糖
晚期产后出血,白酒
肿瘤性心包炎,鸭血(白鸭)
上干型胸廓出口综合征,啤酒
系统性红斑狼疮伴发的葡萄膜炎,啤酒
痢疾,鸭蛋
狐惑,黑豆
心肌梗塞并发心室间隔穿破,啤酒
肩周炎,咸鸭蛋
腕管综合征,啤酒
皮下裂头蚴病,绿豆
小儿巴德-吉亚利综合征,红葡萄酒
汗证,鸡蛋
腰部峡部崩裂和脊椎滑脱,啤酒
军团菌病,烤鸭
内脏血吸虫炎,白酒
蜂窝肺综合征,花生仁（炸）
小儿多发性内分泌腺瘤Ⅱ型,鹿肉
扁平苔癣,啤酒
短膜壳绦虫病,白酒
气管前间隙感染,干腌菜
乳腺炎,猪油（板油）
经前期综合征,鹿肉
弗郎西丝菌肺炎,鸭血(白鸭)
脱疽,沙丁鱼
阵发性室上性心动过速,鸡肝
经行尿感,田螺
流行性角结膜炎,黄酒
亚急性甲状腺炎,白扁豆
暴发性肝炎样综合征,白酒
血清病,白酒
麻痹性痴呆,油条
偏头痛,芝麻
小儿肺炎链球菌脑膜炎,蛤蜊
外阴烧伤、烫伤和化学损伤,干腌菜
远端肾小管性酸中毒,红葡萄酒
精子增多症,鸭血(白鸭)
包涵体肌炎,啤酒
肾淀粉样变性,白酒
烧伤,猪里脊肉
结肠腺癌,辣椒(红、尖、干)
甲型病毒性肝炎,腐竹
靶样含铁血黄素沉积性血管瘤,花生仁（炸）
单侧肺气肿,黑豆
厌氧菌肺炎,啤酒
电击伤所致脊髓病,咸鸭蛋
鼓膜穿孔,白酒
精瘀证,鸭血(白鸭)
药物相关性免疫性溶血性贫血,啤酒
酒中毒性痴呆,白扁豆
散光,腐竹
酸中毒,火腿
上消化道出血,白果（鲜）
吸入性损伤,白扁豆
紫癜性肾炎,干腌菜
盆腔积液,赤小豆
小儿室性心动过速,咸鸭蛋
花柳病,鸡肉
帕金森病,虾米
蛔虫性肠梗阻,干腌菜
心肌梗塞并发心室间隔穿破,松子仁
脾水,三文鱼
脾功能亢进症,白扁豆
念珠状红苔藓,啤酒
恙虫病性肺炎,红葡萄酒
明癣,鸡肝
长骨造釉细胞瘤,黑豆
舟骨骨折,白酒
口蹄病,白酒
银屑病关节炎及其伴发的葡萄膜炎,鸡翅
肝阳上亢,核桃
巴贝虫病,干腌菜
颌骨骨髓炎,杏仁
外阴纤维瘤,油豆腐
急性膀胱炎,腐竹
腹股沟直疝,鸡肝
急性心包炎,淡菜(鲜)
镰状细胞贫血眼部病变,猪脑
消化系统疾病伴发的精神障碍,啤酒
手部神经损伤,杏仁
子宫平滑肌肉瘤,白酒
急性出血性坏死性肠炎,南瓜子仁
脉络膜出血,干腌菜
腱鞘囊肿,腐竹
颈椎间盘突出症,绿豆
浅表性胃炎,猪油（板油）
感染性心内膜炎,杏仁
尺神经麻痹,鸭肉
老年人急性左心衰竭,黄酒
卵巢纤维瘤病,猪脑
小儿亚硝酸盐中毒,白砂糖
腰肌劳损,蚝豉
心尖肥厚型心肌病,黑豆
急性颌骨骨髓炎,白扁豆
痒疹,墨鱼(干)
急性白血病,绿豆
骨盆骨折,腐竹
急性中毒性脑炎,鹿肉
充血性脾肿大,白酒
白塞病性巩膜炎,绿豆
桡骨干骨折,咸鸭蛋
阿尔采末病,啤酒
紫癜,赤小豆
直肠阴道瘘,腐竹
颈椎过伸性损伤,油豆腐
干酪性鼻炎,绿豆
胎膜早破,螃蟹
面瘫唇肿裂纹舌综合征,白酒
开放性手外伤,腐竹
急性子宫内膜炎,鹿肉
胰腺损伤,白酒
急性肾小管间质性肾炎,乌骨鸡
小儿先天性卵巢发育不全,花生仁（炸）
肺纤维化,白酒
前庭大腺囊肿,干腌菜
土肥对称性肢端色素沉着症,田螺
上隐斜,赤小豆
眼部带状疱疹,腐竹
赤膜下垂,啤酒
疮疡,啤酒
老年人胆石症,绿豆
创伤性气管及主支气管损伤,白酒
腓总神经损伤,蜂蜜
甲型病毒性肝炎,白扁豆
成人痒疹,黑豆
闭塞性血栓性脉管炎,白酒
牛皮癣,啤酒
地中海贫血,啤酒
流行性腮腺炎,螃蟹
混睛帐,沙丁鱼
漆所致皮肤病,白酒
急性硬脑膜下血肿,鸭血(白鸭)
肘关节强直,腐竹
金黄色葡萄球菌性边缘性角膜炎,腐竹
营养代谢缺乏,鸭蛋
急性腹型-高脂血症综合征,啤酒
全身性发疹性组织细胞增生症,江米酒
性心理障碍,鸡翅
持久性隆起性红斑,绿豆
腹股沟淋巴结炎,大葱
耳神经痛,辣椒(红、尖、干)
小儿慢性良性中性粒细胞减少症,螃蟹
老年性紫癜,咸鸭蛋
餐后血糖过低症,绿豆
先天性无阴道,绿豆
舌咽神经损伤,田螺
先天性远端尺桡关节半脱位,啤酒
红斑,干腌菜
功能性消化不良,鹌鹑蛋
小肠血管瘤,白酒
中气不足,三文鱼
结肠瘘,黑豆
法洛四联症,腐竹
小儿感染性心内膜炎,白砂糖
肾阳虚,白扁豆
输尿管结核,杏仁
钩虫性十二指肠炎综合征,啤酒
老年人慢性胃炎,白酒
尿毒症昏迷,沙丁鱼
先天性髋关节外展挛缩和骨盆倾斜,螃蟹
恶性黑素瘤,咸鸭蛋
骨化性肌炎,腐竹
食管病,鸭蛋
假性黑棘皮病,白扁豆
暴发性肝炎样综合征,啤酒
泪腺分泌功能减退,干腌菜
头皮及颅骨烧伤,猪小排（猪肋排）
真菌性角膜炎,腐竹
金黄色葡萄球菌脑膜炎,杏仁
急性阿米巴痢疾,白酒
小儿埃博拉病毒病,螃蟹
老年人椎基底动脉供血不足,啤酒
眼外肌外伤,赤小豆
滑石粉尘肺,绿豆
急性酒中毒,白酒
棘间韧带损伤,田螺
谵妄综合征,鸡肝
先天性主动脉弓畸形,鸡蛋黄
农民肺,白酒
白秃疮,咸鸭蛋
眼球破裂伤,赤小豆
肝性脊髓病,腐竹
切口疝,啤酒
外伤性脑脊液漏,咸鸭蛋
肛周脓肿,杏仁
冷抗体型自身免疫性溶血性贫血,螃蟹
风湿免疫病,姜
小儿先天性胆总管囊肿,白砂糖
卵巢冠囊肿,淡菜(鲜)
多发性骨髓瘤病肾病,黑豆
中耳癌,鹅肉
α1-抗胰蛋白酶缺乏症,葵花子仁
老年人肺性脑病,鸭血(白鸭)
先天性睾丸发育不全,啤酒
诺卡菌性巩膜炎,田螺
小儿坏死性龈口炎,螃蟹
肌肉肌腱单位的急性损伤,白酒
多形性脂肪瘤,花生仁（炸）
急性化脓性胆管炎,杏仁
手术后反流性胃炎,花生仁（炒）
伴齿状突骨折的寰枢椎前脱位,白酒
牙体缺损,红豆沙
泌尿系结石,白扁豆
气臌,田螺
老年人不稳定型心绞痛,淡菜(鲜)
成人全垂体功能减退,绿豆
小儿肠套叠,蛤蜊
外阴前庭炎,白酒
DF-2败血症的皮肤表现,白酒
局限性骨脓肿,河虾
肝癌,白扁豆
高锰酸钾中毒,干腌菜
诺瓦克病毒性胃肠炎,螃蟹
消化道溃疡,田螺
胸、腰椎爆裂骨折,啤酒
倾倒综合征,啤酒
淋菌性肛门直肠炎,白酒
药物性肝硬化,白酒
糖尿病合并低血糖,麦芽糖
糖尿病肾病,核桃
弥漫性恶性间皮瘤,啤酒
情感障碍,白扁豆
骨质增生,腐竹
成人硬肿症,绿豆
焦虑症,啤酒
血管性血友病,白酒
外耳湿疹,腐竹
妊娠合并多囊肾,白酒
骶髂关节结核,油条
单纯疱疹病毒性巩膜炎,花生（炒）
病毒性感冒,辣椒(红、尖、干)
寒饮咳嗽,绿豆
囊性纤维化,啤酒
脑动静脉畸形,白扁豆
维生素D中毒症,腐竹
胸、腰椎爆裂骨折,白酒
舌下间隙感染,杏仁
慢性附睾炎,白酒
青春前期牙周炎,绿豆
硬斑,鸭蛋
脊椎骨髓炎,啤酒
阿-斯综合征,油豆腐
青年心肌梗死,啤酒
妊娠合并生殖器疱疹,干腌菜
薄肾小球基底膜病,杏仁
颅后窝血肿,淡菜(鲜)
潜伏梅毒,赤小豆
神经卡压综合征,白酒
猩红热,淡菜(鲜)
小儿细菌感染性口炎,花生（炒）
直肠癌,鱼肉
阴茎结核疹,油豆腐
小儿咽喉炎,白酒
小儿阿姆斯特丹型侏儒,螃蟹
慢性化脓性鼻窦炎,啤酒
皮下脂肪肉芽肿,啤酒
小儿抽动秽语综合征,啤酒
跟痛症,猪油（板油）
股骨大粗隆结核,腐竹
睾丸畸胎瘤,白酒
胃石症,油条
先天性再生障碍性贫血,红葡萄酒
阻塞性肺气肿,白扁豆
先天性静脉畸形肢体肥大综合征,鸡爪
脊椎结核后突畸形,淡菜（干）
肝海绵状血管瘤,白酒
产后血瘀,咖啡
慢性嗜酸性粒细胞性肺炎,啤酒
病理性REM睡眠,鸭蛋
小儿β地中海贫血,螃蟹
铜绿色假单胞菌肺炎,白酒
血液病,螃蟹
经行舌麻,沙丁鱼
原发性腹膜后肿瘤,啤酒
尿黑酸尿与褐黄病,干腌菜
癫狂病,咸肉
脉络膜炎,白扁豆
吞入异物,鸭血(白鸭)
尺桡骨骨干双骨折,虾皮
髋臼骨折,鸭血(白鸭)
气性坏疽病,啤酒
麻风性角膜病变,黑豆
夜惊,干腌菜
气腹痛,田螺
远视眼,白扁豆
病理性骨折,洋葱
胆汁返流性胃炎,白酒
妊娠合并心室间隔缺损,啤酒
产科播散性血管内凝血,虾皮
麻痹性臂丛神经炎,泥鳅
遗传性共济失调,咸鸭蛋
多发性颅内血肿,油豆腐
信息成瘾,鸭肉
六瘤,鸭血(白鸭)
老年女性膀胱颈梗阻,淡菜(鲜)
良性高血压性小动脉性肾硬化,白酒
囊性纤维化,南瓜子仁
共同性外斜视,田螺
深覆合,白酒
光感型药疹,赤小豆
下颌下间隙感染,啤酒
高度近视,辣椒(青、尖)
女性的青春期延迟,啤酒
出血性脑梗死,绿豆
椎管狭窄,杏仁
直肠息肉,白扁豆
持久性隆起性红斑,虾皮
卵巢混合性生殖细胞-性索间质肿瘤,田螺
口糜,绿豆
肾脓肿,白酒
暴发性肝衰竭,干腌菜
腱鞘炎,虾皮
甲状腺舌管囊肿与瘘,啤酒
外阴神经性皮炎,白酒
老年性皮肤萎缩,猪脑
阻塞性肺气肿,猪油（板油）
脉络膜出血,田螺
产后三急,咸鱼
肠间脓肿,杏仁
皮肌炎与多发性肌炎,白酒
急性肾小管坏死,黄酒
舌病,白扁豆
裂沟舌,田螺
肠系膜静脉血栓形成,黑豆
花柳病,杏仁
强迫型人格障碍,啤酒
股骨头坏死,腐竹
咽旁脓肿,白酒
丘疹紫癜性手套和短袜样综合征,淡菜(鲜)
性病性淋巴肉芽肿,啤酒
先天性食管狭窄,啤酒
高渗性脱水,白砂糖
手湿疹,杏仁
关节扭伤,鸭肉
妊娠合并生殖器疱疹,松子仁
Kimura病,鸡肝
硒及其化合物引起的皮肤病,白砂糖
风湿性多肌痛,咸鸭蛋
急性胆管炎,白扁豆
偏沮,田螺
噪声性聋,鸭蛋
慢性创伤性滑囊炎,猪脑
更年期综合征,辣椒(红、尖、干)
小儿呕吐,河蚌
小儿副流感病毒肺炎,赤小豆
高眼压症,螺丝菜
系统性红斑狼疮所致脊髓病,螃蟹
外阴溃疡,白酒
白血病伴发的精神障碍,白酒
肠病原性大肠埃希杆菌感染,鸡肝
先天性心包缺如或缺损,白酒
妊娠合并原发性高血压,白酒
小儿砷中毒,咸鸭蛋
妊娠合并获得性免疫缺陷综合征,鸭蛋
急性气管支气管炎,啤酒
食管肉瘤,花生仁（炸）
甲醇中毒,黑豆
老年性阴道炎,鸡肝
小儿缺铁性贫血,鸭血(白鸭)
小儿白血病,红葡萄酒
试管婴儿,白酒
脑痨,虾皮
牙外伤,啤酒
溃疡性口腔炎,羊油
利斯特菌病,赤小豆
急性肾功能衰竭,黄酒
钝挫伤,鸡肝
空肠弯曲菌肠炎,松子仁
先天性髋内翻,螃蟹
药物性肝病,鸭血(白鸭)
肘关节结核,啤酒
耻骨炎,白酒
肩关节脱位,啤酒
骨盆骨折,啤酒
急性包皮炎,白酒
急性鼻咽炎,白扁豆
恐怖症,白酒
食管炎,猪肚
腹水,啤酒
肺栓塞和肺梗死,白酒
特发性息肉样脉络膜血管病变,啤酒
咽血管畸形,白扁豆
念珠菌性包皮龟头炎,白酒
鼻骨骨折,腐竹
过敏性皮肤病,泡椒
Maffucci综合征,红葡萄酒
胃潴留,白果（鲜）
后葡萄膜炎,鸭血(白鸭)
慢性粒单核细胞白血病,海螺
直肠内套叠,红葡萄酒
小肠损伤,白酒
肾及输尿管结石,鹿肉
急性腹型-高脂血症综合征,白酒
肠球菌肺炎,黄酒
四肢淋巴水肿,蜂蜜
脑发育不良,白酒
闭合性气胸,啤酒
获得性血友病,螺丝菜
热中,三文鱼
咽囊炎,白酒
急性腹泻,白酒
营养性巨幼红细胞性贫血,啤酒
儿童遗尿症,螃蟹
泌尿生殖系支原体感染,啤酒
肺性脑病,咸鸭蛋
月经周期性精神病,黄酒
精瘀证,莲子
甲状旁腺骨营养不良,豆浆
Ⅳ型肾小管性酸中毒,鸭血(白鸭)
后天性三尖瓣关闭不全,咸鸭蛋
阵发性睡眠性血红蛋白尿,油豆腐
非IgA系膜增生性肾炎,白砂糖
咽部瘢痕狭窄,腐竹
白血病肾损害,啤酒
鼻源性头痛,鸭蛋
滑膜肉瘤,腐竹
急性鼻炎,绿豆
慢性腹泻,赤小豆
卡波西水痘样疹,啤酒
妊娠合并慢性肾小球肾炎,啤酒
匐行性角膜溃疡,白扁豆
毛囊角化病,白酒
绝经后卵巢恶性肿瘤,鸡肝
高碘性甲状腺肿,松子仁
非骨化性纤维瘤,乌龟
慢性泪腺炎,田螺
小儿慢性硬膜下血肿,白扁豆
小儿错畸形,猪肚
药物性皮炎,白酒
输卵管妊娠,甲鱼
蚂蚁叮咬,咸鸭蛋
弯曲菌肠炎,鹿肉
慢性上颌窦炎,赤小豆
老年人肺癌,鸭血(白鸭)
糖尿病,冰糖
呼吸性碱中毒,杏仁
胃肠型食物中毒,南瓜子仁
发育不良痣,白酒
先天性青光眼,腐竹
过敏性哮喘,糖桂花
周边葡萄膜炎,腐竹
小儿获得性免疫缺陷综合征肾病,冰糖
交肠,沙丁鱼
睾丸鞘膜积液,赤小豆
直肠闭锁,杏仁
急性动脉栓塞,干腌菜
喉疮,绿豆
臭汗症,绿豆
小儿神经管畸形,白扁豆
颅内黑色素瘤,田螺
阴茎扭转,白酒
散发性脑炎,白砂糖
系统性血管炎所致神经损害,螃蟹
小儿扁脸关节脱位足异常综合征,蛤蜊
对苯二胺皮炎,鹿肉
肺功能衰竭,羊油
混合痔,田螺
无胆色素尿性黄疸综合征,白酒
肘内翻畸形,白酒
小儿半乳糖血症,啤酒
密集恐惧症,白酒
面肌抽搐,白酒
小儿出血性疾病,龙虾
中毒性休克综合征,啤酒
噪声性聋,松子仁
阴茎硬结症,白酒
静脉炎,鸡肝
下颌后缩,杏仁
皮肤T细胞淋巴样增生,白酒
嵌顿包茎,田螺
常染色体显性多囊肾,花生
白膜侵睛,赤小豆
急性泪囊炎,田螺
疱疹,杏仁
产后泌尿道感染,啤酒
肺燥,韭菜
小儿支气管肺炎,赤小豆
髓性多汗症,干腌菜
全身性念珠菌病,赤小豆
小儿埃可及柯萨奇病毒感染,红葡萄酒
布氏杆菌性关节炎,绿豆
结肠粪性穿孔,白果（鲜）
尼曼-皮克病,干腌菜
甲状舌管囊肿与鳃裂囊肿,螃蟹
尿道下裂,白扁豆
皮脂腺痣,赤小豆
暴发性肝功能衰竭,鸡蛋
镰状细胞贫血,鸭血(白鸭)
睾丸鞘膜积液,鸭肉
躯体感染伴发的精神障碍,啤酒
肠毛滴虫病,鸡蛋黄
慢性泪腺炎,赤小豆
伴齿状突骨折的寰枢椎前脱位,白砂糖
卵巢混合性生殖细胞-性索间质肿瘤,干腌菜
巴特综合征,白扁豆
小儿慢性粒细胞白血病,螃蟹
心脏病,白酒
下疳样脓皮病,红葡萄酒
先天性胆总管囊肿,红葡萄酒
原发性甲状旁腺功能亢进症,腐竹
伤风,海虾
遗传性铁粒幼细胞性贫血,啤酒
老年人急性胰腺炎,黄酒
双侧束支传导阻滞,油豆腐
精子增多症,田螺
手足心热,辣椒(红、尖、干)
心室间隔缺损,鸡肝
儿童白斑,大蒜
小儿急性气管支气管炎,白扁豆
乳腺纤维肉瘤,黄酒
骨筋膜室综合症,白扁豆
老年人缺血性结肠炎,淡菜(鲜)
膈疝,干腌菜
花柳病,腐竹
小儿先天性斜颈,花生（炒）
恙虫病,赤小豆
消化道憩室病,绿豆
绝经后子宫内膜癌,杏仁
胃类癌瘤,油豆腐
节育手术并发症,沙丁鱼
房室交接区性期前收缩,红葡萄酒
神经性肠梗阻综合症,白果（鲜）
倾倒综合征,白果（鲜）
闭塞性动脉硬化,绿豆
冠心病,杏仁
眼科重症肌无力,白酒
肝结石,咖啡
脑萎,杏仁
老年人心肌梗死,黄酒
疱疹样湿疹,赤小豆
小儿流行性感冒,猪小排（猪肋排）
口腔白斑病,白酒
疖与疖病,鹅肉
慢性化脓性中耳炎,杏仁
假性动脉瘤,姜
肠伤寒,猪大肠
缺血性心肌病,核桃
激素性股骨头坏死,鸭肉
细菌性阴道病,红葡萄酒
桡骨骨折,洋葱
间歇性精神病,油条
低渗性脱水,啤酒
染色体异常伴发的精神障碍,猪脑
眼眶假瘤,鸭血(白鸭)
骨纤维肉瘤,白酒
恙虫病,白扁豆
慢性鼻咽炎,白酒
肱骨远端全骨骺分离,啤酒
肾绞痛,白扁豆
小儿急性播散性脑脊髓炎,白砂糖
着色芽生菌病和暗色丝孢霉病,白扁豆
糖尿病乳酸性酸中毒,鸡蛋黄
低眼压性青光眼,白扁豆
肌筋膜炎,花椒
主动脉瓣狭窄合并关闭不全,啤酒
鼻石,白扁豆
息积,三文鱼
阿尔茨海默病,白酒
妊娠合并甲状腺功能减退,淡菜(鲜)
唇裂,赤小豆
嗜碱性粒细胞增多症,杏仁
眼眶肌炎,鸡蛋黄
酒精中毒性神经疾病,田螺
肺部真菌感染,姜
痛风石,田螺
